Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,id,t,pos.x,pos.y,pos.z,mean.x,mean.y,mean.z,hrp.x,hrp.y,hrp.z,noga,nora,ranges
1664959691,11407,1664959691,197608076,RTLS/27956,27956,728267,1.840000033,0.230000004,0.870000005,-1.149999976,-1.00999999,0.980000019,-1.923178315,-0.343655348,-0.479965538,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.0199999809265137
mean: 2.880000114440918
var: 0.24199999868869781
fpp: -32.7400016784668
rxp: -30.43000030517578
csn: 84.0
cmn: 2242.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.759999990463257
mean: 3.7300000190734863
var: 0.006180000025779009
fpp: -33.47999954223633
rxp: -30.030000686645508
csn: 96.0
cmn: 2474.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.609999895095825
mean: 3.8499999046325684
var: 0.18400000035762787
fpp: -33.790000915527344
rxp: -30.270000457763672
csn: 76.0
cmn: 1820.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.859999895095825
mean: 3.619999885559082
var: 0.02280000038444996
fpp: -34.279998779296875
rxp: -30.1299991607666
csn: 68.0
cmn: 1691.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.1700000762939453
mean: 1.8799999952316284
var: 0.17299999296665192
fpp: -33.58000183105469
rxp: -31.1299991607666
csn: 68.0
cmn: 1768.0
toc: 0
ra: 1]"
1664959691,11408,1664959691,247929905,RTLS/27956,27956,728318,1.840000033,0.230000004,0.870000005,-1.149999976,-1.00999999,0.980000019,-1.903455973,-0.354476362,-0.481012732,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.0199999809265137
mean: 2.880000114440918
var: 0.24199999868869781
fpp: -32.7400016784668
rxp: -30.43000030517578
csn: 84.0
cmn: 2242.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.759999990463257
mean: 3.7300000190734863
var: 0.006180000025779009
fpp: -32.43000030517578
rxp: -30.040000915527344
csn: 88.0
cmn: 2259.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.609999895095825
mean: 3.8499999046325684
var: 0.18400000035762787
fpp: -33.790000915527344
rxp: -30.270000457763672
csn: 76.0
cmn: 1820.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.859999895095825
mean: 3.619999885559082
var: 0.02280000038444996
fpp: -34.279998779296875
rxp: -30.1299991607666
csn: 68.0
cmn: 1691.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.1700000762939453
mean: 1.8799999952316284
var: 0.17299999296665192
fpp: -33.58000183105469
rxp: -31.1299991607666
csn: 68.0
cmn: 1768.0
toc: 0
ra: 1]"
1664959691,11409,1664959691,322927825,RTLS/27956,27956,728392,1.879999995,0.270000011,0.75999999,-1.149999976,-1.00999999,0.980000019,-1.896998405,-0.363203019,-0.474555016,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.0199999809265137
mean: 2.869999885559082
var: 0.24699999392032623
fpp: -32.9900016784668
rxp: -30.079999923706055
csn: 112.0
cmn: 2871.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.700000047683716
mean: 3.7200000286102295
var: 0.006149999797344208
fpp: -33.029998779296875
rxp: -30.75
csn: 88.0
cmn: 2245.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.5299999713897705
mean: 3.8399999141693115
var: 0.19699999690055847
fpp: -32.68000030517578
rxp: -28.65999984741211
csn: 96.0
cmn: 2185.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.8499999046325684
mean: 3.619999885559082
var: 0.02319999970495701
fpp: -34.380001068115234
rxp: -30.700000762939453
csn: 52.0
cmn: 1297.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.240000009536743
mean: 1.8899999856948853
var: 0.18700000643730164
fpp: -32.84000015258789
rxp: -30.889999389648438
csn: 124.0
cmn: 3262.0
toc: 0
ra: 1]"
1664959691,11410,1664959691,372946772,RTLS/27956,27956,728443,1.879999995,0.270000011,0.75999999,-1.149999976,-1.00999999,0.980000019,-1.887050033,-0.37524578,-0.455880016,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.0199999809265137
mean: 2.869999885559082
var: 0.24699999392032623
fpp: -32.9900016784668
rxp: -30.079999923706055
csn: 112.0
cmn: 2871.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.700000047683716
mean: 3.7200000286102295
var: 0.006149999797344208
fpp: -33.029998779296875
rxp: -30.75
csn: 88.0
cmn: 2245.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.5299999713897705
mean: 3.8399999141693115
var: 0.19699999690055847
fpp: -32.68000030517578
rxp: -28.65999984741211
csn: 96.0
cmn: 2185.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.8499999046325684
mean: 3.619999885559082
var: 0.02319999970495701
fpp: -34.380001068115234
rxp: -30.700000762939453
csn: 52.0
cmn: 1297.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.240000009536743
mean: 1.8899999856948853
var: 0.18700000643730164
fpp: -32.84000015258789
rxp: -30.889999389648438
csn: 124.0
cmn: 3262.0
toc: 0
ra: 1]"
1664959691,11411,1664959691,448894950,RTLS/27956,27956,728518,1.899999976,0.330000013,0.75999999,-1.149999976,-1.00999999,0.980000019,-1.879545093,-0.386066854,-0.450469464,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.059999942779541
mean: 2.869999885559082
var: 0.25099998712539673
fpp: -33.31999969482422
rxp: -31.06999969482422
csn: 92.0
cmn: 2246.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.690000057220459
mean: 3.7200000286102295
var: 0.0061599998734891415
fpp: -32.459999084472656
rxp: -29.959999084472656
csn: 92.0
cmn: 2368.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.450000047683716
mean: 3.8299999237060547
var: 0.210999995470047
fpp: -33.9900016784668
rxp: -29.549999237060547
csn: 72.0
cmn: 1717.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.859999895095825
mean: 3.619999885559082
var: 0.023600000888109207
fpp: -34.20000076293945
rxp: -30.600000381469727
csn: 92.0
cmn: 2159.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.259999990463257
mean: 1.899999976158142
var: 0.20000000298023224
fpp: -32.560001373291016
rxp: -30.790000915527344
csn: 96.0
cmn: 2446.0
toc: 0
ra: 1]"
1664959692,11412,1664959691,498890249,RTLS/27956,27956,728569,1.899999976,0.330000013,0.75999999,-1.149999976,-1.00999999,0.980000019,-1.866455078,-0.380656302,-0.433016181,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.059999942779541
mean: 2.869999885559082
var: 0.25099998712539673
fpp: -33.31999969482422
rxp: -31.06999969482422
csn: 92.0
cmn: 2246.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.690000057220459
mean: 3.7200000286102295
var: 0.0061599998734891415
fpp: -32.459999084472656
rxp: -29.959999084472656
csn: 92.0
cmn: 2368.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.450000047683716
mean: 3.8299999237060547
var: 0.210999995470047
fpp: -33.9900016784668
rxp: -29.549999237060547
csn: 72.0
cmn: 1717.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.859999895095825
mean: 3.619999885559082
var: 0.023600000888109207
fpp: -34.20000076293945
rxp: -30.600000381469727
csn: 92.0
cmn: 2159.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.259999990463257
mean: 1.899999976158142
var: 0.20000000298023224
fpp: -32.560001373291016
rxp: -30.790000915527344
csn: 96.0
cmn: 2446.0
toc: 0
ra: 1]"
1664959692,11413,1664959691,573835485,RTLS/27956,27956,728643,1.929999948,0.449999988,0.899999976,-1.149999976,-1,0.980000019,-1.852143407,-0.379609108,-0.402472913,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.1600000858306885
mean: 2.859999895095825
var: 0.2540000081062317
fpp: -34.13999938964844
rxp: -30.739999771118164
csn: 148.0
cmn: 3595.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.700000047683716
mean: 3.7200000286102295
var: 0.0061599998734891415
fpp: -32.27000045776367
rxp: -29.299999237060547
csn: 68.0
cmn: 1629.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.3499999046325684
mean: 3.809999942779541
var: 0.22699999809265137
fpp: -33.790000915527344
rxp: -29.700000762939453
csn: 104.0
cmn: 2568.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.799999952316284
mean: 3.619999885559082
var: 0.023900000378489494
fpp: -33.779998779296875
rxp: -31.110000610351562
csn: 64.0
cmn: 1629.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.309999942779541
mean: 1.9199999570846558
var: 0.2150000035762787
fpp: -32.88999938964844
rxp: -31.030000686645508
csn: 88.0
cmn: 2320.0
toc: 0
ra: 1]"
1664959692,11414,1664959691,623885486,RTLS/27956,27956,728694,1.929999948,0.449999988,0.899999976,-1.149999976,-1,0.980000019,-1.823869109,-0.380656302,-0.394793481,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.1600000858306885
mean: 2.859999895095825
var: 0.2540000081062317
fpp: -34.13999938964844
rxp: -30.739999771118164
csn: 148.0
cmn: 3595.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.700000047683716
mean: 3.7200000286102295
var: 0.0061599998734891415
fpp: -32.27000045776367
rxp: -29.299999237060547
csn: 68.0
cmn: 1629.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.3499999046325684
mean: 3.809999942779541
var: 0.22699999809265137
fpp: -33.790000915527344
rxp: -29.700000762939453
csn: 104.0
cmn: 2568.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.799999952316284
mean: 3.619999885559082
var: 0.023900000378489494
fpp: -33.779998779296875
rxp: -31.110000610351562
csn: 64.0
cmn: 1629.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.309999942779541
mean: 1.9199999570846558
var: 0.2150000035762787
fpp: -32.88999938964844
rxp: -31.030000686645508
csn: 88.0
cmn: 2320.0
toc: 0
ra: 1]"
1664959692,11415,1664959691,701889936,RTLS/27956,27956,728772,1.940000057,0.680000007,1.25,-1.149999976,-1,0.980000019,-1.806415796,-0.376292974,-0.377340198,5,4,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.1600000858306885
mean: 2.8499999046325684
var: 0.25699999928474426
fpp: -32.650001525878906
rxp: -30.059999465942383
csn: 108.0
cmn: 2868.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.680000066757202
mean: 3.7200000286102295
var: 0.006149999797344208
fpp: -32.88999938964844
rxp: -30.790000915527344
csn: 60.0
cmn: 1552.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.200000047683716
mean: 3.799999952316284
var: 0.2460000067949295
fpp: -33.68000030517578
rxp: -29.329999923706055
csn: 132.0
cmn: 2970.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.799999952316284
mean: 3.619999885559082
var: 0.023900000378489494
fpp: -33.779998779296875
rxp: -31.110000610351562
csn: 64.0
cmn: 1629.0
toc: 1
ra: 0, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.359999895095825
mean: 1.9299999475479126
var: 0.23100000619888306
fpp: -32.83000183105469
rxp: -30.389999389648438
csn: 100.0
cmn: 2628.0
toc: 0
ra: 1]"
1664959692,11416,1664959691,752851214,RTLS/27956,27956,728823,1.940000057,0.680000007,1.25,-1.149999976,-1,0.980000019,-1.784599185,-0.367566317,-0.352381974,5,4,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.1600000858306885
mean: 2.8499999046325684
var: 0.25699999928474426
fpp: -32.650001525878906
rxp: -30.059999465942383
csn: 108.0
cmn: 2868.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.680000066757202
mean: 3.7200000286102295
var: 0.006149999797344208
fpp: -32.88999938964844
rxp: -30.790000915527344
csn: 60.0
cmn: 1552.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.200000047683716
mean: 3.799999952316284
var: 0.2460000067949295
fpp: -33.68000030517578
rxp: -29.329999923706055
csn: 132.0
cmn: 2970.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.799999952316284
mean: 3.619999885559082
var: 0.023900000378489494
fpp: -33.540000915527344
rxp: -31.1299991607666
csn: 60.0
cmn: 1420.0
toc: 1
ra: 0, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.359999895095825
mean: 1.9299999475479126
var: 0.23100000619888306
fpp: -32.83000183105469
rxp: -30.389999389648438
csn: 100.0
cmn: 2628.0
toc: 0
ra: 1]"
1664959692,11417,1664959691,827443606,RTLS/27956,27956,728897,1.99000001,0.610000014,0.860000014,-1.149999976,-1,0.980000019,-1.773603678,-0.362155825,-0.348018646,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.200000047683716
mean: 2.8399999141693115
var: 0.2590000033378601
fpp: -33.41999816894531
rxp: -30.59000015258789
csn: 104.0
cmn: 2666.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.640000104904175
mean: 3.7200000286102295
var: 0.006180000025779009
fpp: -33.439998626708984
rxp: -31.190000534057617
csn: 76.0
cmn: 1950.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.119999885559082
mean: 3.7799999713897705
var: 0.2669999897480011
fpp: -33.83000183105469
rxp: -28.899999618530273
csn: 88.0
cmn: 1932.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.7799999713897705
mean: 3.619999885559082
var: 0.024000000208616257
fpp: -32.630001068115234
rxp: -29.979999542236328
csn: 72.0
cmn: 1846.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.4100000858306885
mean: 1.940000057220459
var: 0.24699999392032623
fpp: -32.18000030517578
rxp: -29.989999771118164
csn: 68.0
cmn: 1743.0
toc: 0
ra: 1]"
1664959692,11418,1664959691,877925654,RTLS/27956,27956,728948,1.99000001,0.610000014,0.860000014,-1.149999976,-1,0.980000019,-1.745329261,-0.365471959,-0.328296423,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.200000047683716
mean: 2.8399999141693115
var: 0.2590000033378601
fpp: -33.41999816894531
rxp: -30.59000015258789
csn: 104.0
cmn: 2666.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.640000104904175
mean: 3.7200000286102295
var: 0.006180000025779009
fpp: -33.439998626708984
rxp: -31.190000534057617
csn: 76.0
cmn: 1950.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.119999885559082
mean: 3.7799999713897705
var: 0.2669999897480011
fpp: -33.83000183105469
rxp: -28.899999618530273
csn: 88.0
cmn: 1932.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.7799999713897705
mean: 3.619999885559082
var: 0.024000000208616257
fpp: -32.630001068115234
rxp: -29.979999542236328
csn: 72.0
cmn: 1846.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.4100000858306885
mean: 1.940000057220459
var: 0.24699999392032623
fpp: -32.7599983215332
rxp: -31.020000457763672
csn: 80.0
cmn: 2055.0
toc: 0
ra: 1]"
1664959692,11419,1664959691,952822039,RTLS/27956,27956,729022,1.99000001,0.610000014,0.860000014,-1.149999976,-1,0.980000019,-1.72578156,-0.386066854,-0.296705961,5,0,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.200000047683716
mean: 2.8399999141693115
var: 0.2590000033378601
fpp: -33.41999816894531
rxp: -30.59000015258789
csn: 104.0
cmn: 2666.0
toc: 1
ra: 0, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.640000104904175
mean: 3.7200000286102295
var: 0.006180000025779009
fpp: -33.439998626708984
rxp: -31.190000534057617
csn: 76.0
cmn: 1950.0
toc: 1
ra: 0, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.0199999809265137
mean: 3.759999990463257
var: 0.28999999165534973
fpp: -34.16999816894531
rxp: -28.1200008392334
csn: 88.0
cmn: 1852.0
toc: 0
ra: 0, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.75
mean: 3.619999885559082
var: 0.02410000003874302
fpp: -32.060001373291016
rxp: -29.34000015258789
csn: 112.0
cmn: 2734.0
toc: 0
ra: 0, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.4200000762939453
mean: 1.9600000381469727
var: 0.2630000114440918
fpp: -32.810001373291016
rxp: -31.469999313354492
csn: 72.0
cmn: 1832.0
toc: 0
ra: 0]"
1664959692,11420,1664959692,2932817,RTLS/27956,27956,729073,1.99000001,0.720000029,0.930000007,-1.149999976,-1,0.980000019,-1.710422635,-0.396015227,-0.249756619,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.2300000190734863
mean: 2.8299999237060547
var: 0.25999999046325684
fpp: -33.060001373291016
rxp: -31.209999084472656
csn: 72.0
cmn: 1847.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.6500000953674316
mean: 3.7200000286102295
var: 0.006209999788552523
fpp: -33.849998474121094
rxp: -30.780000686645508
csn: 60.0
cmn: 1534.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 1.9700000286102295
mean: 3.75
var: 0.3140000104904175
fpp: -34.599998474121094
rxp: -28.06999969482422
csn: 84.0
cmn: 1862.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.7699999809265137
mean: 3.630000114440918
var: 0.024299999698996544
fpp: -33.13999938964844
rxp: -30.469999313354492
csn: 60.0
cmn: 1495.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.450000047683716
mean: 1.9700000286102295
var: 0.27900001406669617
fpp: -33.15999984741211
rxp: -30.84000015258789
csn: 80.0
cmn: 1974.0
toc: 0
ra: 1]"
1664959692,11421,1664959692,54011241,RTLS/27956,27956,729124,1.99000001,0.720000029,0.930000007,-1.149999976,-1,0.980000019,-1.686337113,-0.403520137,-0.235619441,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.2300000190734863
mean: 2.8299999237060547
var: 0.25999999046325684
fpp: -33.060001373291016
rxp: -31.209999084472656
csn: 72.0
cmn: 1847.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.6500000953674316
mean: 3.7200000286102295
var: 0.006209999788552523
fpp: -33.849998474121094
rxp: -30.780000686645508
csn: 60.0
cmn: 1534.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 1.9700000286102295
mean: 3.75
var: 0.3140000104904175
fpp: -34.599998474121094
rxp: -28.06999969482422
csn: 84.0
cmn: 1862.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.7699999809265137
mean: 3.630000114440918
var: 0.024299999698996544
fpp: -33.13999938964844
rxp: -30.469999313354492
csn: 60.0
cmn: 1495.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.450000047683716
mean: 1.9700000286102295
var: 0.27900001406669617
fpp: -33.15999984741211
rxp: -30.84000015258789
csn: 80.0
cmn: 1974.0
toc: 0
ra: 1]"
1664959692,11422,1664959692,111158500,RTLS/27956,27956,729181,1.99000001,0.720000029,0.930000007,-1.149999976,-1,0.980000019,-1.675516129,-0.409105182,-0.235619441,5,0,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.2300000190734863
mean: 2.8299999237060547
var: 0.25999999046325684
fpp: -33.060001373291016
rxp: -31.209999084472656
csn: 72.0
cmn: 1847.0
toc: 1
ra: 0, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.4800000190734863
mean: 3.7200000286102295
var: 0.006610000040382147
fpp: -34.61000061035156
rxp: -27.260000228881836
csn: 60.0
cmn: 899.0
toc: 0
ra: 0, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 1.8799999952316284
mean: 3.7300000190734863
var: 0.3400000035762787
fpp: -35.810001373291016
rxp: -28.8799991607666
csn: 92.0
cmn: 2114.0
toc: 0
ra: 0, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.7699999809265137
mean: 3.630000114440918
var: 0.024299999698996544
fpp: -33.13999938964844
rxp: -30.469999313354492
csn: 60.0
cmn: 1495.0
toc: 1
ra: 0, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.4700000286102295
mean: 1.9900000095367432
var: 0.29600000381469727
fpp: -32.970001220703125
rxp: -30.860000610351562
csn: 72.0
cmn: 1773.0
toc: 0
ra: 0]"
