Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1664959678.5747979,2705,1664959678,562547747,Waveshare_Sense_HAT_B/IMU,-0.7715229665409757,-0.6360888656876668,0.011308795405432134,0.0039215041078465235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.013848437668412037,-0.03115898475392708,-0.007456851052221866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15088623046875002,-0.29338989257812503,9.971663818359376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.5869007,2706,1664959678,574652945,Waveshare_Sense_HAT_B/IMU,-0.7714501466044789,-0.6361770172233663,0.011357895147017226,0.0038042448052148007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.013582121559404112,-0.023968449810713142,-0.021837920938649752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164058837890625,-0.250279541015625,9.972861328125001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.598999,2707,1664959678,586757327,Waveshare_Sense_HAT_B/IMU,-0.7713859081097312,-0.6362544912754701,0.011413008441379888,0.003707605674153234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.010120012142301104,-0.02343581759269729,-0.019973708175594285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.159268798828125,-0.239501953125,9.97046630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.6111987,2708,1664959678,598861265,Waveshare_Sense_HAT_B/IMU,-0.7713540936354564,-0.6362928378295536,0.011442455985023773,0.003654717453936901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007989483270237713,-0.015180018213451656,-0.011984224905356571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17483642578125,-0.25387207031250003,9.981243896484376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.6232867,2709,1664959678,611040202,Waveshare_Sense_HAT_B/IMU,-0.771345652820832,-0.6363027230139637,0.011467243520328674,0.0036374284137412095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.003728425526110933,-0.012783173232380343,-0.006391586616190171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14609619140625002,-0.2442919921875,9.995614013671876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.6354141,2710,1664959678,623150251,Waveshare_Sense_HAT_B/IMU,-0.7714010088594935,-0.6362358858823239,0.011456946339256698,0.003622074912205584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0066579027251980945,-0.0077231671612297895,0.009587379924285256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15208374023437501,-0.238304443359375,9.988428955078126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.6475255,2711,1664959678,635260170,Waveshare_Sense_HAT_B/IMU,-0.7714594963590675,-0.6361650849354398,0.01145127501074247,0.0036191832126443667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.006924218834206019,-0.008255799379245638,0.00985369603329318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147293701171875,-0.28021728515625,9.988428955078126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.6597006,2712,1664959678,647367164,Waveshare_Sense_HAT_B/IMU,-0.771502644139129,-0.6361123479789663,0.011484955417582302,0.0035842201488449498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.006924218834206019,-0.016511598758491276,0.005858954398174323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.154478759765625,-0.276624755859375,9.959688720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.6718278,2713,1664959678,659505286,Waveshare_Sense_HAT_B/IMU,-0.7715415670799615,-0.6360637222959218,0.011591753020048032,0.0034903737301598976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.006924218834206019,-0.03115898475392708,0.0053263221801584755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.154478759765625,-0.28261230468750004,9.94412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.6839492,2714,1664959678,671668686,Waveshare_Sense_HAT_B/IMU,-0.7715787286012094,-0.6360166341595096,0.01173470089088053,0.0033768976223024993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007456851052221866,-0.038349519697141024,0.005060006071150552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142503662109375,-0.3209326171875,9.954898681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.696037,2715,1664959678,683788680,Waveshare_Sense_HAT_B/IMU,-0.771588584531153,-0.6360027253942446,0.011876364368559246,0.0032467648036216814,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00985369603329318,-0.03781688747912518,-0.0018642127630554665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.192799072265625,-0.32332763671875003,9.938133544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.708177,2716,1664959678,695893544,Waveshare_Sense_HAT_B/IMU,-0.7716132587538356,-0.635970848853513,0.012007157976625153,0.00314427752481188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.008522115488253561,-0.03542004249805386,0.0018642127630554665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15687377929687502,-0.3448828125,9.9393310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.720323,2717,1664959678,708021704,Waveshare_Sense_HAT_B/IMU,-0.7716390664835135,-0.6359379462278749,0.012123614437769676,0.0030162222876386918,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.013049489341388266,-0.03542004249805386,0.0021305288720633903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.178428955078125,-0.34248779296875004,9.930948486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.7324355,2718,1664959678,720168011,Waveshare_Sense_HAT_B/IMU,-0.7716670902198747,-0.6359027153768619,0.012213406056560754,0.002910525798370831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.013582121559404112,-0.029294771990871615,0.0021305288720633903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21315673828125,-0.348475341796875,9.941726074218751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.7445471,2719,1664959678,732284560,Waveshare_Sense_HAT_B/IMU,-0.7716853292788244,-0.6358803244683846,0.01224309230569006,0.002841165361040603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.014381069886427884,-0.017843179303530892,-0.0002663161090079238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21195922851562501,-0.33410522460937503,9.954898681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.7566884,2720,1664959678,744389591,Waveshare_Sense_HAT_B/IMU,-0.7717209068682107,-0.6358379854123091,0.012201441867164079,0.0028324946045932336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.013848437668412037,-0.0026631610900792377,0.003728425526110933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22273681640625,-0.326920166015625,9.981243896484376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.7687707,2721,1664959678,756515343,Waveshare_Sense_HAT_B/IMU,-0.7717442492621739,-0.6358108140385144,0.012138954652674477,0.0028404686911611523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011984224905356571,0.002396844981071314,0.0005326322180158476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23710693359375,-0.28500732421875,9.98244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.7808812,2722,1664959678,768620559,Waveshare_Sense_HAT_B/IMU,-0.7717848286398046,-0.6357645436898519,0.011977643733299058,0.0028564521456030043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.021837920938649752,0.015180018213451656,0.0042610577441267805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24189697265625001,-0.296982421875,9.969268798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.79303,2723,1664959678,780728682,Waveshare_Sense_HAT_B/IMU,-0.7718606228575573,-0.6356761378016902,0.011770352287745535,0.002912991330676433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.022104237047657675,0.023968449810713142,0.013315805450396189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.204774169921875,-0.31374755859375003,9.986033935546876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.805112,2724,1664959678,792870916,Waveshare_Sense_HAT_B/IMU,-0.7718947014405488,-0.6356378360313728,0.01159965695905166,0.0029256198986835607,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02370213370170522,0.017044230976507122,0.0031957933080950856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239501953125,-0.3113525390625,9.995614013671876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.817216,2725,1664959678,804973206,Waveshare_Sense_HAT_B/IMU,-0.7719059395608455,-0.6356267730100211,0.01145737119857415,0.002924816023830899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.022636869265673522,0.012516857123372417,-0.0021305288720633903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.229921875,-0.317340087890625,10.007589111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.8293417,2726,1664959678,817075829,Waveshare_Sense_HAT_B/IMU,-0.7718549407410161,-0.6356905524475475,0.011363185870954922,0.0028896348344280742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.022104237047657675,0.0021305288720633903,-0.01757686319452297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.209564208984375,-0.316142578125,10.007589111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.8414812,2727,1664959678,829183989,Waveshare_Sense_HAT_B/IMU,-0.7718025603073274,-0.6357545026474276,0.011360389572134108,0.002821668893691122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0167779148674992,-0.011984224905356571,-0.017310547085515045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.204774169921875,-0.317340087890625,10.005194091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.8535914,2728,1664959678,841323556,Waveshare_Sense_HAT_B/IMU,-0.7717328437951372,-0.6358390040060928,0.011384967402750025,0.002749783563956749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.014913702104443732,-0.016511598758491276,-0.021571604829641825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19040405273437502,-0.324525146484375,9.986033935546876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.8657432,2729,1664959678,853434846,Waveshare_Sense_HAT_B/IMU,-0.7716564493310767,-0.6359311725471789,0.011429173859770742,0.002691091490248153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.012250541014364494,-0.01757686319452297,-0.022903185374681445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18082397460937502,-0.348475341796875,9.995614013671876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.877808,2730,1664959678,865564598,Waveshare_Sense_HAT_B/IMU,-0.771572466192434,-0.6360318288992195,0.01151138667306567,0.0026324926785087684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007989483270237713,-0.02370213370170522,-0.025033714246744835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16525634765625,-0.335302734375,9.990823974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.889913,2731,1664959678,877663296,Waveshare_Sense_HAT_B/IMU,-0.7714796811292677,-0.636142509958538,0.011624696665707427,0.0025836129286619827,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0029294771990871615,-0.027164243118808225,-0.027164243118808225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15328125,-0.3209326171875,10.001601562500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.9020014,2732,1664959678,889762400,Waveshare_Sense_HAT_B/IMU,-0.7714165467880244,-0.6362181052466512,0.011680270017751054,0.0025700564805571985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0034621094171030094,-0.017843179303530892,-0.02024002428460221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137713623046875,-0.296982421875,9.995614013671876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.9141977,2733,1664959678,901859209,Waveshare_Sense_HAT_B/IMU,-0.77132479707524,-0.6363286213628381,0.011729204336816582,0.002523651508248616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.006125270507182247,-0.020772656502618055,-0.027430559227816148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13172607421875002,-0.25147705078125,9.987231445312501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.926302,2734,1664959678,913992165,Waveshare_Sense_HAT_B/IMU,-0.7712715852348156,-0.6363927458057879,0.011752855645533373,0.002507045934869011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0055926382891664,-0.015180018213451656,-0.01757686319452297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11017089843750001,-0.2682421875,9.994416503906251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.9383948,2735,1664959678,926130269,Waveshare_Sense_HAT_B/IMU,-0.7712306470859804,-0.6364430916668447,0.01171470551112458,0.0024991477898715824,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0111852765783328,-0.0066579027251980945,-0.014647385995435807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11017089843750001,-0.276624755859375,9.990823974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.9505222,2736,1664959678,938251133,Waveshare_Sense_HAT_B/IMU,-0.7711767287191499,-0.6365089837767411,0.011683111574534128,0.0025043077822102166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.008788431597261484,-0.006125270507182247,-0.017843179303530892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10538085937500001,-0.27422973632812503,9.98244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.9626718,2737,1664959678,950360867,Waveshare_Sense_HAT_B/IMU,-0.7711686586465689,-0.6365198396016214,0.011622564864987047,0.0025119117694006547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.012250541014364494,-0.0015978966540475428,-0.006125270507182247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10777587890625001,-0.295784912109375,9.966873779296876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.974792,2738,1664959678,962488490,Waveshare_Sense_HAT_B/IMU,-0.7711948133183554,-0.6364882477650753,0.011615850885760988,0.0025184074354640744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007190534943213942,-0.007456851052221866,0.0029294771990871615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.113763427734375,-0.3065625,9.97525634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.9868999,2739,1664959678,974637890,Waveshare_Sense_HAT_B/IMU,-0.7712247835468786,-0.6364536884548812,0.011527040235719098,0.0024825468075017794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.021305288720633902,-0.002396844981071314,0.0034621094171030094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.108973388671875,-0.31374755859375003,9.964478759765626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959678.9989953,2740,1664959678,986746643,Waveshare_Sense_HAT_B/IMU,-0.7712620216797217,-0.6364091628840881,0.011508120791579502,0.0024154642470505714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.018375811521546742,-0.01411475377741996,0.0055926382891664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106578369140625,-0.3209326171875,9.972861328125001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.0110936,2741,1664959678,998853155,Waveshare_Sense_HAT_B/IMU,-0.7713286438589255,-0.6363284781673084,0.01151607482731625,0.0023603085814439006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0167779148674992,-0.015978966540475426,0.012783173232380343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12334350585937501,-0.37362304687500003,9.97525634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.0232103,2742,1664959679,10955574,Waveshare_Sense_HAT_B/IMU,-0.7714099843681561,-0.6362299025982437,0.01152761126327473,0.0022937383271517463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.017310547085515045,-0.01757686319452297,0.016511598758491276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12334350585937501,-0.36164794921875004,9.956096191406251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.035351,2743,1664959679,23067420,Waveshare_Sense_HAT_B/IMU,-0.7714760823970057,-0.6361507604264545,0.011487730858510634,0.0022127670311859796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02476739813773691,-0.012250541014364494,0.012516857123372417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.135318603515625,-0.3688330078125,9.952503662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.0474918,2744,1664959679,35183524,Waveshare_Sense_HAT_B/IMU,-0.7715721568845411,-0.6360346966774171,0.011485093817357789,0.0020890100548389694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.027696875336824075,-0.020506340393610132,0.02024002428460221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.149688720703125,-0.39996826171875,9.971663818359376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.059615,2745,1664959679,47324721,Waveshare_Sense_HAT_B/IMU,-0.7716401795372424,-0.6359522138062444,0.011508583614694413,0.0019410259794586594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0268979270098003,-0.025033714246744835,0.013582121559404112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16525634765625,-0.377215576171875,9.987231445312501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.0716944,2746,1664959679,59441733,Waveshare_Sense_HAT_B/IMU,-0.7716818499311838,-0.6359022912355148,0.011489748342630016,0.0018396117068181486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02450108202872899,-0.015180018213451656,0.006391586616190171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18202148437500001,-0.348475341796875,9.98483642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.0838604,2747,1664959679,71547208,Waveshare_Sense_HAT_B/IMU,-0.7717369433518984,-0.6358350508513803,0.011522320337884294,0.001764797076884887,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.015180018213451656,-0.018642127630554665,0.010120012142301104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17483642578125,-0.33410522460937503,10.000404052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.0960033,2748,1664959679,83675071,Waveshare_Sense_HAT_B/IMU,-0.7717495383208187,-0.6358192718256458,0.011561239170119607,0.0016856528587175022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.016245282649483352,-0.019174759848570512,-0.0002663161090079238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.183218994140625,-0.360450439453125,9.9968115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.1080756,2749,1664959679,95843656,Waveshare_Sense_HAT_B/IMU,-0.7717702320174691,-0.6357937469326429,0.011588433141195545,0.001651832432249314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00985369603329318,-0.013315805450396189,0.0015978966540475428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.183218994140625,-0.316142578125,9.9968115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.1201823,2750,1664959679,107944132,Waveshare_Sense_HAT_B/IMU,-0.7717507435792319,-0.6358166394822572,0.011634459492309249,0.0016217566753080458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007456851052221866,-0.014647385995435807,-0.008522115488253561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.199984130859375,-0.31374755859375003,10.001601562500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.1322985,2751,1664959679,120042829,Waveshare_Sense_HAT_B/IMU,-0.7717529089685556,-0.6358122186463587,0.011733400720626395,0.0016116532183097158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0007989483270237714,-0.01970739206658636,-0.0029294771990871615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188009033203125,-0.3065625,10.005194091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.1444106,2752,1664959679,132150989,Waveshare_Sense_HAT_B/IMU,-0.7717355895271282,-0.6358327061608939,0.011761120679010067,0.0016203930708977097,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0042610577441267805,-0.009587379924285256,-0.007989483270237713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17483642578125,-0.310155029296875,9.998009033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.1565502,2753,1664959679,144253909,Waveshare_Sense_HAT_B/IMU,-0.771709609955553,-0.6358632646214535,0.011813705689434104,0.0016195570626449545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0034621094171030094,-0.014381069886427884,-0.010386328251309028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17244140625,-0.31853759765625,10.007589111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.1686702,2754,1664959679,156371513,Waveshare_Sense_HAT_B/IMU,-0.7717179868315444,-0.6358526187575914,0.011846493123579875,0.0015673609840667938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.012783173232380343,-0.017044230976507122,-0.0015978966540475428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.168848876953125,-0.34248779296875004,9.998009033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.180792,2755,1664959679,168511969,Waveshare_Sense_HAT_B/IMU,-0.7716922260975998,-0.6358833789995355,0.01188962607184568,0.0014398904596106094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02024002428460221,-0.02609897868277653,-0.010386328251309028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18202148437500001,-0.31853759765625,9.978848876953126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.1928747,2756,1664959679,180622370,Waveshare_Sense_HAT_B/IMU,-0.7716975713907506,-0.6358764143698384,0.01192933095334155,0.0013172018754676318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.01970739206658636,-0.0268979270098003,-0.0031957933080950856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17244140625,-0.30416748046875003,9.993218994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959679.2049606,2757,1664959679,192728752,Waveshare_Sense_HAT_B/IMU,-0.7716651801322261,-0.6359152501809863,0.011972954656781191,0.0011369764902209273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.027164243118808225,-0.0335558297349984,-0.012516857123372417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.162861328125,-0.31853759765625,9.988428955078126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
